Year,State,Collection,Pounds,Species,Confidentiality,Dollars
1973,LOUISIANA,Commercial,800,"SHARKS, UNCLASSIFIED",Public,69
1973,LOUISIANA,Commercial,400,"TURTLE, SNAPPING",Public,130
1973,MAINE,Commercial,100,"SALMON, ATLANTIC",Public,69
1973,MAINE,Commercial,700,SNAILS (CONCHS),Public,550
1973,MAINE,Commercial,300,STURGEONS,Public,40
1973,MAINE,Commercial,400,SWORDFISH,Public,525
1973,MARYLAND,Commercial,300,"EEL, CONGER",Public,45
1973,MARYLAND,Commercial,200,"MACKEREL, SPANISH",Public,31
1973,MARYLAND,Commercial,100,TAUTOG,Public,4
1973,MASSACHUSETTS,Commercial,800,"CLAM, ATLANTIC JACKKNIFE",Public,638
1973,MASSACHUSETTS,Commercial,200,"CLAM, OCEAN QUAHOG",Public,17
1973,MASSACHUSETTS,Commercial,100,TUNAS,Public,35
1973,MISSISSIPPI,Commercial,800,COBIA,Public,64
1973,MISSISSIPPI,Commercial,800,COBIA,Public,64
1973,MISSISSIPPI,Commercial,700,"POMPANO, FLORIDA",Public,350
1973,MISSISSIPPI,Commercial,700,"POMPANO, FLORIDA",Public,350
1973,MISSISSIPPI,Commercial,800,TRIPLETAIL,Public,80
1973,MISSISSIPPI,Commercial,800,TRIPLETAIL,Public,80
1973,NEW HAMPSHIRE,Commercial,200,STURGEONS,Public,100
1973,NEW JERSEY,Commercial,900,AMBERJACK,Public,47
1973,NEW JERSEY,Commercial,800,"BONITO, ATLANTIC",Public,163
1973,NEW JERSEY,Commercial,200,CUNNER,Public,6
1973,NEW JERSEY,Commercial,100,"MACKEREL, SPANISH",Public,27
1973,NEW JERSEY,Commercial,900,POLLOCK,Public,132
1973,NEW JERSEY,Commercial,600,"TUNA, LITTLE TUNNY",Public,45
1973,NEW JERSEY,Commercial,200,TUNAS,Public,10
1973,NEW JERSEY,Commercial,500,"TURTLE, SLIDERS",Public,53
1973,NEW JERSEY,Commercial,500,"TURTLE, TERRAPIN",Public,250
1973,NEW JERSEY,Commercial,500,TURTLES,Public,32
1973,NEW YORK,Commercial,584,BOWFIN,Public,34
1973,NEW YORK,Commercial,100,"CROAKER, ATLANTIC",Public,8
1973,NEW YORK,Commercial,900,HADDOCK,Public,397
1973,NEW YORK,Commercial,400,HARVESTFISH,Public,40
1973,NEW YORK,Commercial,368,"HERRING, LAKE OR CISCO",Public,193
1973,NEW YORK,Commercial,900,KINGFISHES,Public,195
1973,NEW YORK,Commercial,600,"MACKEREL, FRIGATE",Public,90
1973,NEW YORK,Commercial,900,"PERCH, YELLOW",Public,179
1973,NEW YORK,Commercial,400,"SMELT, RAINBOW",Public,80
1973,NEW YORK,Commercial,354,STURGEONS,Public,338
1973,NEW YORK,Commercial,200,SUCKERS,Public,20
1973,NEW YORK,Commercial,233,"WHITEFISH, LAKE",Public,185
1973,NORTH CAROLINA,Commercial,800,GRUNTS,Public,110
1973,NORTH CAROLINA,Commercial,400,"SNAPPER, RED",Public,198
1973,OREGON,Commercial,300,"CLAM, SOFTSHELL",Public,340
1973,OREGON,Commercial,200,"LAMPREY, SEA",Public,17
1973,OREGON,Commercial,300,"MACKEREL, CHUB",Public,20
1973,OREGON,Commercial,200,"MUSSEL, BLUE",Public,237
1973,OREGON,Commercial,900,"SHARK, DOGFISH",Public,33
1973,OREGON,Commercial,300,"SHARK, SOUPFIN",Public,15
1973,PENNSYLVANIA,Commercial,6,"CARP, COMMON",Public,1
1973,PENNSYLVANIA,Commercial,63,"CATFISH, CHANNEL",Public,16
1973,PENNSYLVANIA,Commercial,87,"HERRING, LAKE OR CISCO",Public,31
1973,PENNSYLVANIA,Commercial,80,"SMELT, RAINBOW",Public,9
1973,RHODE ISLAND,Commercial,400,ANCHOVIES,Public,104
1973,RHODE ISLAND,Commercial,200,"HALIBUT, ATLANTIC",Public,82
1973,RHODE ISLAND,Commercial,400,"POMPANO, FLORIDA",Public,126
1973,RHODE ISLAND,Commercial,900,"SHARKS, UNCLASSIFIED",Public,84
1973,SOUTH CAROLINA,Commercial,100,"DRUM, BLACK",Public,21
1973,SOUTH CAROLINA,Commercial,600,"DRUM, RED",Public,155
1973,SOUTH CAROLINA,Commercial,400,SHEEPSHEAD,Public,53
1973,VIRGINIA,Commercial,300,"COD, ATLANTIC",Public,32
1973,VIRGINIA,Commercial,200,"CRAB, ATLANTIC ROCK",Public,73
1973,VIRGINIA,Commercial,500,FLATFISH,Public,72
1973,VIRGINIA,Commercial,100,"FLOUNDER, WITCH",Public,9
1973,VIRGINIA,Commercial,400,"FLOUNDER, YELLOWTAIL",Public,35
1973,VIRGINIA,Commercial,100,SAND PERCH,Public,8
1973,VIRGINIA,Commercial,600,SEAROBINS,Public,18
1973,VIRGINIA,Commercial,200,"TILEFISH, GOLDEN",Public,19
1973,VIRGINIA,Commercial,600,"TUNA, LITTLE TUNNY",Public,176
1973,WASHINGTON,Commercial,400,AMERICAN SAND LANCE,Public,160
1973,WASHINGTON,Commercial,500,SCALLOPS,Public,53
1973,WASHINGTON,Commercial,700,SQUIDS,Public,33
1973,WASHINGTON,Commercial,100,"TUNA, SKIPJACK",Public,14
1973,WISCONSIN,Commercial,120,"CATFISH, CHANNEL",Public,45
1972,ALABAMA,Commercial,100,BUFFALOFISHES,Public,10
1972,ALABAMA,Commercial,200,"CATFISHES-BULLHEADS, OTHER",Public,48
1972,ALABAMA,Commercial,100,PADDLEFISH,Public,7
1972,CALIFORNIA,Commercial,900,GRUNTS,Public,151
1972,CALIFORNIA,Commercial,200,"HALIBUT, PACIFIC",Confidential,109
1972,CONNECTICUT,Commercial,200,"BASS, BLACK SEA",Public,86
1972,CONNECTICUT,Commercial,200,"CLAM, SOFTSHELL",Public,180
1972,CONNECTICUT,Commercial,500,"FLOUNDER, WITCH",Public,75
1972,CONNECTICUT,Commercial,700,GOOSEFISH,Public,70
1972,CONNECTICUT,Commercial,700,"HERRING, SEA, ATLANTIC",Public,65
1972,CONNECTICUT,Commercial,400,"SEATROUT, WEAKFISH",Public,69
1972,CONNECTICUT,Commercial,500,SKATES,Public,20
1972,CONNECTICUT,Commercial,100,STURGEONS,Public,15
1972,DELAWARE,Commercial,600,BLUEFISH,Public,90
1972,DELAWARE,Commercial,100,"CATFISHES-BULLHEADS, UNCLASSIFIED",Public,12
1972,DELAWARE,Commercial,100,KINGFISHES,Public,14
1972,FLORIDA,Commercial,300,BARRACUDAS,Public,39
1972,FLORIDA,Commercial,300,BARRACUDAS,Public,39
1972,FLORIDA,Commercial,400,"SHARKS, UNCLASSIFIED",Public,15
1972,FLORIDA,Commercial,400,"SHARKS, UNCLASSIFIED",Public,15
1972,GEORGIA,Commercial,800,"CARP, COMMON",Public,95
1972,GEORGIA,Commercial,600,SHEEPSHEAD,Public,82
1972,ILLINOIS,Commercial,18,"HERRING, LAKE OR CISCO",Public,7
1972,ILLINOIS,Commercial,171,SUCKERS,Public,7
1972,LOUISIANA,Commercial,300,BLUEFISH,Public,17
1972,LOUISIANA,Commercial,600,PADDLEFISH,Public,51
1972,LOUISIANA,Commercial,300,"SHARKS, UNCLASSIFIED",Public,15
1972,LOUISIANA,Commercial,400,SQUIDS,Public,41
1972,LOUISIANA,Commercial,100,"TURTLE, TERRAPIN",Public,36
1972,MAINE,Commercial,600,"BUTTERFISH, UNCLASSIFIED",Public,209
1972,MAINE,Commercial,100,"SALMON, ATLANTIC",Public,100
1972,MARYLAND,Commercial,500,"CROAKER, ATLANTIC",Public,105
1972,MARYLAND,Commercial,700,"DRUM, BLACK",Public,67
1972,MARYLAND,Commercial,500,"EEL, CONGER",Public,69
1972,MARYLAND,Commercial,200,FLATFISH,Public,25
1972,MARYLAND,Commercial,400,"MACKEREL, SPANISH",Public,83
1972,MARYLAND,Commercial,400,"MULLET, STRIPED (LIZA)",Public,31
1972,MARYLAND,Commercial,400,SCUPS OR PORGIES,Public,46
1972,MARYLAND,Commercial,500,TAUTOG,Public,14
1972,MASSACHUSETTS,Commercial,600,"CLAM, OCEAN QUAHOG",Public,306
1972,MASSACHUSETTS,Commercial,500,"SHAD, AMERICAN",Public,74
1972,MICHIGAN,Commercial,460,"BASS, ROCK",Public,122
1972,MICHIGAN,Commercial,114,BOWFIN,Public,2
1972,MICHIGAN,Commercial,387,"SHAD, GIZZARD",Public,31
1972,MISSISSIPPI,Commercial,600,"POMPANO, FLORIDA",Public,375
1972,MISSISSIPPI,Commercial,600,"POMPANO, FLORIDA",Public,375
1972,NEW HAMPSHIRE,Commercial,800,"BUTTERFISH, UNCLASSIFIED",Public,88
1972,NEW HAMPSHIRE,Commercial,500,STURGEONS,Public,52
1972,NEW JERSEY,Commercial,100,AMBERJACK,Public,5
1972,NEW JERSEY,Commercial,800,"BONITO, ATLANTIC",Public,173
1972,NEW JERSEY,Commercial,400,"CROAKER, ATLANTIC",Public,45
1972,NEW JERSEY,Commercial,500,GRUNTS,Public,72
1972,NEW JERSEY,Commercial,100,"MACKEREL, SPANISH",Public,15
1972,NEW JERSEY,Commercial,100,"PERCH, YELLOW",Public,8
1972,NEW JERSEY,Commercial,500,POLLOCK,Public,56
1972,NEW JERSEY,Commercial,300,"REDFISH, ACADIAN",Public,57
1972,NEW JERSEY,Commercial,100,"SHARK, DOGFISH",Public,5
1972,NEW JERSEY,Commercial,400,"SHARKS, UNCLASSIFIED",Public,35
1972,NEW JERSEY,Commercial,800,"SHRIMP, MARINE, OTHER",Public,382
1972,NEW JERSEY,Commercial,400,"TUNA, LITTLE TUNNY",Public,23
1972,NEW JERSEY,Commercial,200,"TURTLE, LOGGERHEAD SEA",Public,16
1972,NEW JERSEY,Commercial,600,"TURTLE, TERRAPIN",Public,270
1972,NEW YORK,Commercial,400,ALEWIFE,Public,24
1972,NEW YORK,Commercial,200,"EEL, CONGER",Public,18
1972,NEW YORK,Commercial,181,"HERRING, LAKE OR CISCO",Public,110
1972,NEW YORK,Commercial,400,POLLOCK,Public,48
1972,NEW YORK,Commercial,900,"SHARKS, UNCLASSIFIED",Public,95
1972,NEW YORK,Commercial,256,"WHITEFISH, LAKE",Public,208
1972,NORTH CAROLINA,Commercial,100,SNAPPERS,Public,36
1972,NORTH CAROLINA,Commercial,700,SPADEFISHES,Public,33
1972,OREGON,Commercial,400,"CLAM, PACIFIC LITTLENECK",Public,213
1972,OREGON,Commercial,100,"MUSSEL, BLUE",Public,88
1972,OREGON,Commercial,100,"SALMON, PINK",Public,55
1972,OREGON,Commercial,500,"SHARK, DOGFISH",Public,13
1972,PENNSYLVANIA,Commercial,254,"CARP, COMMON",Public,7
1972,PENNSYLVANIA,Commercial,199,"CATFISH, CHANNEL",Public,51
1972,PENNSYLVANIA,Commercial,105,"HERRING, LAKE OR CISCO",Public,35
1972,PENNSYLVANIA,Commercial,908,"SMELT, RAINBOW",Public,86
1972,PENNSYLVANIA,Commercial,554,"WHITEFISH, LAKE",Public,350
1972,RHODE ISLAND,Commercial,500,KINGFISHES,Public,92
1972,RHODE ISLAND,Commercial,200,"MULLET, STRIPED (LIZA)",Public,60
1972,SOUTH CAROLINA,Commercial,400,"CROAKER, ATLANTIC",Public,27
1972,SOUTH CAROLINA,Commercial,600,"DRUM, BLACK",Public,99
1972,SOUTH CAROLINA,Commercial,700,GRUNTS,Public,159
1972,SOUTH CAROLINA,Commercial,100,"SEATROUT, WEAKFISH",Public,12
1972,VIRGINIA,Commercial,100,AMBERJACK,Public,10
1972,VIRGINIA,Commercial,100,BOWFIN,Public,3
1972,VIRGINIA,Commercial,100,"COD, ATLANTIC",Public,26
1972,VIRGINIA,Commercial,500,"CRAB, ATLANTIC ROCK",Public,69
1972,VIRGINIA,Commercial,700,"FLOUNDER, WITCH",Public,59
1972,VIRGINIA,Commercial,100,"HAKE, WHITE",Public,6
1972,VIRGINIA,Commercial,300,POLLOCK,Public,43
1972,VIRGINIA,Commercial,700,SAND PERCH,Public,76
1972,VIRGINIA,Commercial,100,SHEEPSHEAD,Public,6
1972,VIRGINIA,Commercial,400,SUNFISHES,Public,59
1972,VIRGINIA,Commercial,100,"TILEFISH, GOLDEN",Public,10
1972,VIRGINIA,Commercial,100,"TURTLE, GREEN SEA",Public,5
1972,WASHINGTON,Commercial,200,SQUIDS,Public,16
1972,WISCONSIN,Commercial,355,"CATFISH, CHANNEL",Public,125
1972,WISCONSIN,Commercial,160,"DRUM, FRESHWATER",Public,17
1971,ALASKA,Commercial,200,PIKES,Public,38
1971,CALIFORNIA,Commercial,200,"URCHINS, SEA",Public,36
1971,CONNECTICUT,Commercial,900,"BASS, BLACK SEA",Public,503
1971,CONNECTICUT,Commercial,200,"CLAM, SOFTSHELL",Public,170
1971,CONNECTICUT,Commercial,400,"CRAB, BLUE",Public,106
1971,CONNECTICUT,Commercial,500,"FLOUNDER, AMERICAN PLAICE",Public,75
1971,CONNECTICUT,Commercial,400,GOOSEFISH,Public,20
1971,CONNECTICUT,Commercial,300,"HAKE, WHITE",Public,30
1971,CONNECTICUT,Commercial,400,"MUSSEL, BLUE",Public,78
1971,CONNECTICUT,Commercial,300,POLLOCK,Public,30
1971,CONNECTICUT,Commercial,400,"SHARKS, UNCLASSIFIED",Public,23
1971,CONNECTICUT,Commercial,400,STURGEONS,Public,50
1971,DELAWARE,Commercial,900,"CATFISHES-BULLHEADS, UNCLASSIFIED",Public,135
1971,FLORIDA,Commercial,500,LADYFISH,Public,15
1971,FLORIDA,Commercial,500,LADYFISH,Public,15
1971,FLORIDA,Commercial,100,SNAILS (CONCHS),Public,17
1971,FLORIDA,Commercial,100,SNAILS (CONCHS),Public,17
1971,GEORGIA,Commercial,500,"CROAKER, ATLANTIC",Public,48
1971,GEORGIA,Commercial,300,"DRUM, BLACK",Public,53
1971,GEORGIA,Commercial,600,"MACKEREL, KING AND CERO",Public,104
1971,GEORGIA,Commercial,300,"MACKEREL, SPANISH",Public,25
1971,GEORGIA,Commercial,700,SHEEPSHEAD,Public,65
1971,INDIANA,Commercial,47,BURBOT,Public,6
1971,INDIANA,Commercial,75,"CATFISH, CHANNEL",Public,56
1971,INDIANA,Commercial,172,PIKES,Public,107
1971,LOUISIANA,Commercial,200,"SAWFISH, SMALLTOOTH",Public,8
1971,LOUISIANA,Commercial,800,"SHARKS, UNCLASSIFIED",Public,42
1971,LOUISIANA,Commercial,700,"TURTLE, TERRAPIN",Public,229
1971,MAINE,Commercial,200,"SHARKS, UNCLASSIFIED",Public,18
1971,MAINE,Commercial,300,SQUIDS,Public,34
1971,MAINE,Commercial,800,STURGEONS,Public,85
1971,MARYLAND,Commercial,200,"CROAKER, ATLANTIC",Public,36
1971,MARYLAND,Commercial,700,"DRUM, BLACK",Public,56
1971,MARYLAND,Commercial,100,FLATFISH,Public,15
1971,MARYLAND,Commercial,900,"MACKEREL, SPANISH",Public,159
1971,MARYLAND,Commercial,800,"MULLET, STRIPED (LIZA)",Public,65
1971,MARYLAND,Commercial,900,SUCKERS,Public,19
1971,MARYLAND,Commercial,400,TAUTOG,Public,12
1971,MASSACHUSETTS,Commercial,400,"EEL, CONGER",Public,17
1971,MASSACHUSETTS,Commercial,100,"SEATROUT, WEAKFISH",Public,16
1971,MASSACHUSETTS,Commercial,400,"SHAD, AMERICAN",Public,48
1971,MASSACHUSETTS,Commercial,700,"SHARK, DOGFISH",Public,29
1971,MICHIGAN,Commercial,206,BOWFIN,Public,1
1971,MICHIGAN,Commercial,392,BUFFALOFISHES,Public,91
1971,NEW HAMPSHIRE,Commercial,800,"HALIBUT, ATLANTIC",Public,640
1971,NEW HAMPSHIRE,Commercial,300,STURGEONS,Public,36
1971,NEW JERSEY,Commercial,100,"CROAKER, ATLANTIC",Public,14
1971,NEW JERSEY,Commercial,200,"FLOUNDER, WINDOWPANE",Public,9
1971,NEW JERSEY,Commercial,400,HADDOCK,Public,190
1971,NEW JERSEY,Commercial,100,"MACKEREL, SPANISH",Public,12
1971,NEW JERSEY,Commercial,100,PILOTFISH,Public,5
1971,NEW JERSEY,Commercial,700,POLLOCK,Public,51
1971,NEW JERSEY,Commercial,100,"PUFFER, NOTHERN",Public,5
1971,NEW JERSEY,Commercial,100,"REDFISH, ACADIAN",Public,15
1971,NEW JERSEY,Commercial,100,"SHARKS, UNCLASSIFIED",Public,5
1971,NEW JERSEY,Commercial,700,"SHRIMP, MARINE, OTHER",Public,290
1971,NEW JERSEY,Commercial,200,SWORDFISH,Public,75
1971,NEW JERSEY,Commercial,300,"TUNA, SKIPJACK",Public,14
1971,NEW JERSEY,Commercial,100,"TURTLE, LOGGERHEAD SEA",Public,10
1971,NEW JERSEY,Commercial,700,"TURTLE, TERRAPIN",Public,315
1971,NEW JERSEY,Commercial,500,TURTLES,Public,30
1971,NEW YORK,Commercial,332,BOWFIN,Public,3
1971,NEW YORK,Commercial,300,"CARP, COMMON",Public,32
1971,NEW YORK,Commercial,700,"CATFISHES-BULLHEADS, OTHER",Public,136
1971,NEW YORK,Commercial,426,"HERRING, LAKE OR CISCO",Public,128
1971,NEW YORK,Commercial,15,"SHAD, GIZZARD",Public,4
1971,NEW YORK,Commercial,423,"WHITEFISH, LAKE",Public,262
1971,NORTH CAROLINA,Commercial,300,"LOBSTER, AMERICAN",Public,270
1971,NORTH CAROLINA,Commercial,400,OCTOPUS,Public,62
1971,OREGON,Commercial,100,"CLAM, BUTTER",Public,27
1971,OREGON,Commercial,200,"CLAM, PACIFIC LITTLENECK",Public,76
1971,PENNSYLVANIA,Commercial,168,"CARP, COMMON",Public,2
1971,PENNSYLVANIA,Commercial,221,"CATFISH, CHANNEL",Public,54
1971,PENNSYLVANIA,Commercial,24,"PIKE, BLUE",Public,14
1971,PENNSYLVANIA,Commercial,114,"WHITEFISH, LAKE",Public,42
1971,RHODE ISLAND,Commercial,800,"HALIBUT, ATLANTIC",Public,317
1971,RHODE ISLAND,Commercial,100,"MACKEREL, SPANISH",Public,23
1971,RHODE ISLAND,Commercial,200,"POMPANO, FLORIDA",Public,53
1971,RHODE ISLAND,Commercial,100,"SHARK, DOGFISH",Public,8
1971,SOUTH CAROLINA,Commercial,200,"DRUM, BLACK",Public,34
1971,SOUTH CAROLINA,Commercial,700,"POMPANO, FLORIDA",Public,169
1971,VIRGINIA,Commercial,700,"DRUM, RED",Public,26
1971,VIRGINIA,Commercial,600,GARS,Public,18
1971,VIRGINIA,Commercial,500,"PERCH, YELLOW",Public,67
1971,VIRGINIA,Commercial,100,TAUTOG,Public,3
1971,WASHINGTON,Commercial,300,"SHARK, SOUPFIN",Public,13
1971,WISCONSIN,Commercial,64,"CATFISH, CHANNEL",Public,6
1970,ALABAMA,Commercial,100,"RUNNER, BLUE",Public,5
1970,CALIFORNIA,Commercial,200,SPOTTED CABRILLA,Public,16
1970,CONNECTICUT,Commercial,200,"BONITO, ATLANTIC",Public,50
1970,CONNECTICUT,Commercial,300,"CRAB, BLUE",Public,70
1970,CONNECTICUT,Commercial,200,GOOSEFISH,Public,6
1970,CONNECTICUT,Commercial,100,"HAKE, WHITE",Public,6
1970,CONNECTICUT,Commercial,100,"SCALLOP, SEA",Public,130
1970,CONNECTICUT,Commercial,800,"SEATROUT, WEAKFISH",Public,180
1970,CONNECTICUT,Commercial,500,STURGEONS,Public,63
1970,DELAWARE,Commercial,600,"CATFISHES-BULLHEADS, UNCLASSIFIED",Public,90
1970,DELAWARE,Commercial,700,"COD, ATLANTIC",Public,98
1970,GEORGIA,Commercial,400,"MACKEREL, SPANISH",Public,84
1970,GEORGIA,Commercial,500,"POMPANO, FLORIDA",Public,100
1970,GEORGIA,Commercial,200,"SEATROUT, WEAKFISH",Public,19
1970,GEORGIA,Commercial,800,SHEEPSHEAD,Public,66
1970,LOUISIANA,Commercial,100,BLUEFISH,Public,5
1970,LOUISIANA,Commercial,800,PADDLEFISH,Public,56
1970,LOUISIANA,Commercial,100,"TURTLE, TERRAPIN",Public,37
1970,MAINE,Commercial,200,"SALMON, ATLANTIC",Public,182
1970,MAINE,Commercial,800,"SHARKS, UNCLASSIFIED",Public,34
1970,MAINE,Commercial,100,SQUIDS,Public,7
1970,MARYLAND,Commercial,100,"CROAKER, ATLANTIC",Public,29
1970,MARYLAND,Commercial,200,GARS,Public,5
1970,MARYLAND,Commercial,600,"HERRING, SEA, ATLANTIC",Public,11
1970,MARYLAND,Commercial,100,SUCKERS,Public,2
1970,MARYLAND,Commercial,500,TAUTOG,Public,19
1970,MASSACHUSETTS,Commercial,200,BLOODWORMS,Public,300
1970,NEW HAMPSHIRE,Commercial,900,"HAKE, WHITE",Public,63
1970,NEW HAMPSHIRE,Commercial,500,"HALIBUT, ATLANTIC",Public,375
1970,NEW HAMPSHIRE,Commercial,200,STURGEONS,Public,30
1970,NEW HAMPSHIRE,Commercial,300,"WOLFFISH, ATLANTIC",Public,21
1970,NEW JERSEY,Commercial,900,AMBERJACK,Public,36
1970,NEW JERSEY,Commercial,200,"CROAKER, ATLANTIC",Public,30
1970,NEW JERSEY,Commercial,100,GOOSEFISH,Public,3
1970,NEW JERSEY,Commercial,200,GRUNTS,Public,10
1970,NEW JERSEY,Commercial,600,HADDOCK,Public,66
1970,NEW JERSEY,Commercial,200,"MACKEREL, SPANISH",Public,22
1970,NEW JERSEY,Commercial,900,POLLOCK,Public,74
1970,NEW JERSEY,Commercial,900,"PUFFER, NOTHERN",Public,43
1970,NEW JERSEY,Commercial,200,"SHARKS, UNCLASSIFIED",Public,9
1970,NEW JERSEY,Commercial,300,"SNAPPER, RED",Public,30
1970,NEW JERSEY,Commercial,200,SPOT,Public,12
1970,NEW JERSEY,Commercial,100,"TUNA, LITTLE TUNNY",Public,8
1970,NEW JERSEY,Commercial,200,"TURTLE, LOGGERHEAD SEA",Public,20
1970,NEW JERSEY,Commercial,900,"TURTLE, TERRAPIN",Public,378
1970,NEW JERSEY,Commercial,600,TURTLES,Public,30
1970,NORTH CAROLINA,Commercial,100,OCTOPUS,Public,19
1970,NORTH CAROLINA,Commercial,500,"SNAPPER, RED",Public,80
1970,OREGON,Commercial,300,"SALMON, PINK",Public,65
1970,RHODE ISLAND,Commercial,400,"JACK, CREVALLE",Public,40
1970,RHODE ISLAND,Commercial,200,"MACKEREL, SPANISH",Public,42
1970,RHODE ISLAND,Commercial,300,"MULLET, STRIPED (LIZA)",Public,48
1970,RHODE ISLAND,Commercial,100,"NEEDLEFISH, ATLANTIC",Public,20
1970,RHODE ISLAND,Commercial,200,OCEAN POUT,Public,14
1970,SOUTH CAROLINA,Commercial,600,"CARP, COMMON",Public,48
1970,SOUTH CAROLINA,Commercial,400,"DRUM, RED",Public,68
1970,SOUTH CAROLINA,Commercial,300,"MACKEREL, KING AND CERO",Public,39
1970,SOUTH CAROLINA,Commercial,300,"POMPANO, FLORIDA",Public,46
1970,SOUTH CAROLINA,Commercial,100,SUCKERS,Public,8
1970,TEXAS,Commercial,297,"SHRIMP, ROYAL RED",Public,127
1970,VIRGINIA,Commercial,100,"DRUM, RED",Public,6
1970,VIRGINIA,Commercial,200,"HAKE, WHITE",Public,20
1970,VIRGINIA,Commercial,500,"MULLET, STRIPED (LIZA)",Public,50
1970,VIRGINIA,Commercial,200,TAUTOG,Public,10
1970,WASHINGTON,Commercial,500,SQUIDS,Public,48
1970,WASHINGTON,Commercial,500,"TUNA, SKIPJACK",Public,66
1969,ALABAMA,Commercial,400,"RUNNER, BLUE",Public,21
1969,ALASKA,Commercial,400,PIKES,Public,32
1969,CONNECTICUT,Commercial,300,"BASS, BLACK SEA",Public,86
1969,CONNECTICUT,Commercial,100,"CLAM, SOFTSHELL",Public,80
1969,CONNECTICUT,Commercial,100,KINGFISHES,Public,21
1969,CONNECTICUT,Commercial,800,SEAROBINS,Public,24
1969,CONNECTICUT,Commercial,700,"SHARKS, UNCLASSIFIED",Public,24
1969,CONNECTICUT,Commercial,500,"SMELT, RAINBOW",Public,100
1969,CONNECTICUT,Commercial,200,STURGEONS,Public,35
1969,CONNECTICUT,Commercial,300,"WOLFFISH, ATLANTIC",Public,8
1969,DELAWARE,Commercial,200,"CATFISHES-BULLHEADS, UNCLASSIFIED",Public,24
1969,DELAWARE,Commercial,500,"TURTLE, TERRAPIN",Public,200
1969,FLORIDA,Commercial,100,"TURTLE, GREEN SEA",Public,51
1969,FLORIDA,Commercial,100,"TURTLE, GREEN SEA",Public,51
1969,GEORGIA,Commercial,300,BOWFIN,Public,27
1969,GEORGIA,Commercial,400,"CARP, COMMON",Public,44
1969,GEORGIA,Commercial,500,"CLAM, QUAHOG",Public,180
1969,GEORGIA,Commercial,200,"DRUM, BLACK",Public,30
1969,GEORGIA,Commercial,400,"SEATROUT, WEAKFISH",Public,40
1969,GEORGIA,Commercial,300,SHEEPSHEAD,Public,32
1969,LOUISIANA,Commercial,100,BLUEFISH,Public,8
1969,LOUISIANA,Commercial,400,"GROUPER, WARSAW",Public,63
1969,LOUISIANA,Commercial,600,"SHAD, AMERICAN",Public,21
1969,LOUISIANA,Commercial,300,"TURTLE, TERRAPIN",Public,100
1969,MAINE,Commercial,100,"BUTTERFISH, UNCLASSIFIED",Public,7
1969,MARYLAND,Commercial,400,"CROAKER, ATLANTIC",Public,62
1969,MARYLAND,Commercial,400,"DRUM, RED",Public,21
1969,MARYLAND,Commercial,400,GARS,Public,16
1969,MARYLAND,Commercial,300,"POMPANO, FLORIDA",Public,150
1969,MARYLAND,Commercial,400,SUCKERS,Public,7
1969,MARYLAND,Commercial,900,TAUTOG,Public,33
1969,MASSACHUSETTS,Commercial,500,BLOODWORMS,Public,700
1969,MASSACHUSETTS,Commercial,200,"HALIBUT, GREENLAND",Public,13
1969,MASSACHUSETTS,Commercial,100,"MACKEREL, SPANISH",Public,16
1969,MASSACHUSETTS,Commercial,600,SEAROBINS,Public,58
1969,MISSISSIPPI,Commercial,600,COBIA,Public,48
1969,MISSISSIPPI,Commercial,600,COBIA,Public,48
1969,NEW HAMPSHIRE,Commercial,500,"HAKE, RED",Public,20
1969,NEW HAMPSHIRE,Commercial,400,"HALIBUT, ATLANTIC",Public,240
1969,NEW HAMPSHIRE,Commercial,200,STURGEONS,Public,30
1969,NEW HAMPSHIRE,Commercial,700,"WOLFFISH, ATLANTIC",Public,49
1969,NEW JERSEY,Commercial,300,AMBERJACK,Public,14
1969,NEW JERSEY,Commercial,100,BILLFISHES,Public,9
1969,NEW JERSEY,Commercial,500,GOOSEFISH,Public,30
1969,NEW JERSEY,Commercial,700,"MULLET, STRIPED (LIZA)",Public,70
1969,NEW JERSEY,Commercial,600,"SHARKS, UNCLASSIFIED",Public,38
1969,NEW JERSEY,Commercial,600,"TUNA, LITTLE TUNNY",Public,59
1969,NEW JERSEY,Commercial,100,"TURTLE, LOGGERHEAD SEA",Public,9
1969,NEW JERSEY,Commercial,800,TURTLES,Public,48
1969,NEW YORK,Commercial,300,"CATFISHES-BULLHEADS, UNCLASSIFIED",Public,30
1969,NEW YORK,Commercial,200,"EEL, CONGER",Public,24
1969,NORTH CAROLINA,Commercial,400,GROUPERS,Public,63
1969,NORTH CAROLINA,Commercial,100,OCTOPUS,Public,9
1969,NORTH CAROLINA,Commercial,400,SAND PERCH,Public,24
1969,NORTH CAROLINA,Commercial,400,"SNAPPER, RED",Public,109
1969,NORTH CAROLINA,Commercial,300,SPADEFISHES,Public,32
1969,OREGON,Commercial,900,OCTOPUS,Public,89
1969,RHODE ISLAND,Commercial,200,DOLPHINFISH,Public,22
1969,RHODE ISLAND,Commercial,800,KINGFISHES,Public,109
1969,RHODE ISLAND,Commercial,900,"MACKEREL, CHUB",Public,103
1969,RHODE ISLAND,Commercial,100,"NEEDLEFISH, ATLANTIC",Public,29
1969,RHODE ISLAND,Commercial,600,OCEAN POUT,Public,12
1969,RHODE ISLAND,Commercial,100,"SHARK, DOGFISH",Public,10
